topology,tm_index,action,selected_k,num_non_ecmp_ods_current,PR,DB,decision_time_ms
geant,764,OPTIMIZE_K50,50,50,0.9923963496742788,0.0042480559213622,34.9
geant,765,OPTIMIZE_K50,50,50,0.990809390447394,0.0020787325316106,32.6
geant,766,OPTIMIZE_K50,50,50,0.9943575244223606,0.0008818811223036,33.9
geant,767,OPTIMIZE_K50,50,50,0.9927119532050052,0.0063916378485832,32.5
geant,768,OPTIMIZE_K50,50,50,0.9916036223781786,0.0040786730645715,288.3
geant,769,OPTIMIZE_K50,50,50,0.9922367794361712,0.0014098728249175,29.8
geant,770,OPTIMIZE_K50,50,50,0.9933173269254802,0.0020088915903584,36.6
geant,771,OPTIMIZE_K50,50,50,0.9952607362073114,0.0057856693419864,34.1
geant,772,EMERGENCY,50,50,0.9910071293621102,0.0563795577580575,31.1
geant,773,OPTIMIZE_K50,50,50,0.99534461172572,0.0091381019486264,31.7
geant,774,OPTIMIZE_K50,50,50,0.9952075458228206,0.0023950110064656,30.4
geant,775,OPTIMIZE_K50,50,50,0.9935353021003128,0.0037795405560156,32.4
geant,776,OPTIMIZE_K50,50,50,0.9911816199687504,0.0144668857087662,32.7
geant,777,OPTIMIZE_K50,50,50,0.9933493369192988,0.0032582109666766,34.3
geant,778,OPTIMIZE_K50,50,50,0.9904243257612,0.0029983014998337,31.8
geant,779,OPTIMIZE_K50,50,50,0.990518231437469,0.0019190475637911,30.9
geant,780,OPTIMIZE_K50,50,50,0.99231977174476,0.0034032763036657,32.7
geant,781,OPTIMIZE_K50,50,50,0.9938560039868488,0.0063330056059845,31.6
geant,782,OPTIMIZE_K50,50,50,0.9972118181842196,0.0065949692600331,30.9
geant,783,OPTIMIZE_K50,50,50,0.9960860991124804,0.0034220559141404,33.4
geant,784,OPTIMIZE_K50,50,50,0.9963370652207544,0.0016390379664001,31.8
geant,785,OPTIMIZE_K50,50,50,0.9937381887827867,0.0023906979464193,30.6
geant,786,OPTIMIZE_K50,50,50,0.9956071149479848,0.0047986427844577,31.1
geant,787,OPTIMIZE_K50,50,50,0.995984258134304,0.0019123204246065,36.5
geant,788,OPTIMIZE_K50,50,50,1.0,0.0011188361994196,37.3
geant,789,OPTIMIZE_K50,50,50,0.9997530505074056,0.0012210496299319,33.7
geant,790,OPTIMIZE_K50,50,50,0.9999999999999998,0.0004492991065291,32.1
geant,791,OPTIMIZE_K50,50,50,0.9999999999999998,0.001487512169649,31.7
geant,792,OPTIMIZE_K50,50,50,0.9922663563829098,0.0021094912432918,33.0
geant,793,OPTIMIZE_K50,50,50,0.9955644967676331,0.0030742813541176,30.7
geant,794,OPTIMIZE_K50,50,50,0.99592091429527,0.0019957907613859,31.0
geant,795,OPTIMIZE_K40,40,40,0.9937554111135376,0.0045984445452877,29.0
geant,796,OPTIMIZE_K50,50,50,0.995986543588857,0.0053142934101734,30.9
geant,797,OPTIMIZE_K50,50,50,0.9958292187178124,0.0014825399237968,30.8
geant,798,OPTIMIZE_K50,50,50,0.997518963961548,0.0027681757606839,31.1
geant,799,OPTIMIZE_K50,50,50,0.9962693954463748,0.0043416250070174,32.7
geant,800,OPTIMIZE_K50,50,50,0.9962426652124112,0.0077063885052969,36.4
geant,801,OPTIMIZE_K50,50,50,0.9898005369509392,0.0035586449122723,34.9
geant,802,OPTIMIZE_K50,50,50,0.9857506076507888,0.0010591916005128,33.8
geant,803,OPTIMIZE_K50,50,50,0.9968320671142225,0.0017416302081523,35.0
geant,804,OPTIMIZE_K50,50,50,0.9976698745649144,0.0008963215775499,36.4
geant,805,OPTIMIZE_K50,50,50,0.9966409402049772,0.0013480877225605,37.7
geant,806,OPTIMIZE_K50,50,50,0.992080507052768,0.001505691272696,35.0
geant,807,OPTIMIZE_K50,50,50,0.9936525747629978,0.0062775595716302,40.8
geant,808,OPTIMIZE_K50,50,50,0.9968671631862706,0.0041384719646329,40.5
geant,809,OPTIMIZE_K50,50,50,0.9976014593553992,0.0015095877540239,37.0
geant,810,OPTIMIZE_K50,50,50,0.9945130378078628,0.0020531348185074,36.3
geant,811,OPTIMIZE_K50,50,50,0.994169444939506,0.0020407137994245,37.0
geant,812,OPTIMIZE_K50,50,50,0.9959441429474788,0.0004100145476567,36.2
geant,813,OPTIMIZE_K50,50,50,0.9940517224349816,0.0008836883512292,34.0
geant,814,OPTIMIZE_K50,50,50,0.9957585736987016,0.0011577755635313,31.8
geant,815,OPTIMIZE_K50,50,50,0.9963005754002398,0.0020894358369575,34.2
geant,816,OPTIMIZE_K50,50,50,0.9930485176592604,0.0019107391816233,33.8
geant,817,OPTIMIZE_K50,50,50,0.9954903664623798,0.0042140872459606,35.2
geant,818,OPTIMIZE_K50,50,50,0.9964878059162852,0.0025162023003396,34.1
geant,819,OPTIMIZE_K50,50,50,0.996659860608534,0.0035657096507421,33.5
geant,820,OPTIMIZE_K50,50,50,0.9970183778131811,0.0039232107693463,33.4
geant,821,OPTIMIZE_K50,50,50,0.9960729877484028,0.0013910902365442,34.6
geant,822,OPTIMIZE_K50,50,50,0.995571842083169,0.0026442840063342,33.5
geant,823,OPTIMIZE_K50,50,50,0.9977931272451632,0.0011693826405664,34.0
geant,824,OPTIMIZE_K50,50,50,0.9970828494863316,0.0012359560779251,39.5
geant,825,OPTIMIZE_K50,50,50,0.997465370362664,0.0029431435934567,33.6
geant,826,OPTIMIZE_K50,50,50,0.9943638487862296,0.0020159791298112,35.7
geant,827,OPTIMIZE_K50,50,50,0.9953966530540436,0.0032978806040593,36.4
geant,828,OPTIMIZE_K50,50,50,0.9976957847957184,0.004962565962971,35.1
geant,829,OPTIMIZE_K50,50,50,0.996646173490027,0.0021316798189296,34.6
geant,830,OPTIMIZE_K50,50,50,0.9950321549945952,0.0022718717578652,36.2
geant,831,OPTIMIZE_K50,50,50,0.9965182507242426,0.0007957230171546,38.4
geant,832,OPTIMIZE_K50,50,50,0.9956008135239304,0.0037371453503892,33.7
geant,833,OPTIMIZE_K50,50,50,0.9979008590790104,0.0018429660924469,34.7
geant,834,OPTIMIZE_K50,50,50,0.9911472485582636,0.0029854612964128,45.8
geant,835,OPTIMIZE_K50,50,50,0.9924331046240668,0.0056283478612367,40.5
geant,836,OPTIMIZE_K50,50,50,0.9942856073847788,0.0002027566489936,36.5
geant,837,OPTIMIZE_K50,50,50,0.9955667697748668,0.0070401366143509,34.9
geant,838,OPTIMIZE_K50,50,50,0.9935286233951324,0.002149231703169,36.4
geant,839,OPTIMIZE_K50,50,50,0.9946362178924292,0.0032845156313426,33.9
geant,840,OPTIMIZE_K50,50,50,0.9926355770992346,0.0050843386604402,97.3
geant,841,OPTIMIZE_K50,50,50,0.9959110437984836,0.0023264713066564,65.6
geant,842,OPTIMIZE_K50,50,50,0.9957921797537094,0.0026027239498903,88.2
geant,843,OPTIMIZE_K50,50,50,0.9944260524976324,0.0015261152841489,56.4
geant,844,OPTIMIZE_K50,50,50,0.9951285231658316,0.0050946152597302,43.5
geant,845,OPTIMIZE_K50,50,50,0.9942959397667632,0.0039592196528818,42.0
geant,846,OPTIMIZE_K50,50,50,0.991266926061611,0.0037900541440459,41.5
geant,847,OPTIMIZE_K50,50,50,0.9932590159021818,0.0075574644837618,41.6
geant,848,OPTIMIZE_K50,50,50,0.9884449472533736,0.0056517699940197,44.2
geant,849,OPTIMIZE_K50,50,50,0.9940184664433078,0.0007742341871589,39.2
geant,850,OPTIMIZE_K50,50,50,0.996621915900944,0.0018775338338351,42.4
geant,851,OPTIMIZE_K50,50,50,0.9885345046565076,0.0029479652485641,38.4
geant,852,OPTIMIZE_K50,50,50,0.995703542874358,0.0022246742428056,38.7
geant,853,OPTIMIZE_K50,50,50,0.9948045803097488,0.0022209985556254,42.1
geant,854,OPTIMIZE_K50,50,50,0.9958443353986096,0.0047050235069083,39.6
geant,855,OPTIMIZE_K50,50,50,0.996373565110486,0.002531759745047,42.0
geant,856,OPTIMIZE_K50,50,50,0.9961324898268524,0.0022729127887783,72.1
geant,857,OPTIMIZE_K50,50,50,0.9956138048664854,0.0017616190857627,40.8
geant,858,OPTIMIZE_K50,50,50,0.9959355042189542,0.0032766755079479,40.1
geant,859,OPTIMIZE_K50,50,50,0.9946186952447718,0.0019664511110348,39.7
geant,860,OPTIMIZE_K50,50,50,0.9959817801360596,0.0019550450285568,37.4
geant,861,OPTIMIZE_K50,50,50,0.9903921629043964,0.0015548545490201,40.2
geant,862,OPTIMIZE_K50,50,50,0.9869738508507516,0.0038367956625015,35.8
geant,863,OPTIMIZE_K50,50,50,0.9900502373303048,0.0022421475348328,39.6
geant,864,OPTIMIZE_K50,50,50,0.9883702726145808,0.0021905462184323,37.8
geant,865,OPTIMIZE_K50,50,50,0.9903305459459392,0.0027080650945675,39.1
geant,866,OPTIMIZE_K50,50,50,0.9920537392355,0.0020280471010296,43.4
geant,867,OPTIMIZE_K50,50,50,0.99521098821763,0.0052910050615284,44.2
geant,868,OPTIMIZE_K50,50,50,0.9950160021135152,0.0022407554341141,49.9
geant,869,OPTIMIZE_K50,50,50,0.9921438777290732,0.0034942306009409,39.0
geant,870,OPTIMIZE_K50,50,50,0.993380261463922,0.0015523560393319,39.0
geant,871,OPTIMIZE_K50,50,50,0.993732782360184,0.0038588331407137,41.2
geant,872,OPTIMIZE_K50,50,50,0.9915693121826952,0.0039837073533318,41.4
geant,873,OPTIMIZE_K50,50,50,0.9965660272018568,0.0021842283083007,38.6
geant,874,EMERGENCY,50,50,0.997455118282966,0.0032447006456035,39.1
geant,875,OPTIMIZE_K50,50,50,0.9959821009036236,0.0052343612734417,37.5
geant,876,OPTIMIZE_K50,50,50,0.99578176965132,0.0006208437182357,37.5
geant,877,OPTIMIZE_K50,50,50,0.9950737361888532,0.0005990557433097,39.1
geant,878,OPTIMIZE_K50,50,50,0.9962361578287494,0.0027356015984854,40.6
geant,879,OPTIMIZE_K50,50,50,0.995101790834878,0.0036253082097969,41.9
geant,880,OPTIMIZE_K50,50,50,0.9968913721735002,0.0011050261985189,40.9
geant,881,OPTIMIZE_K50,50,50,0.9958669854094836,0.0004552636046208,49.2
geant,882,EMERGENCY,50,50,0.9970269672115428,0.0050682394247803,43.2
geant,883,OPTIMIZE_K50,50,50,0.9909250890346412,0.0025688698274406,402.7
geant,884,OPTIMIZE_K50,50,50,0.9946049237612554,0.0019127829600205,66.8
geant,885,OPTIMIZE_K50,50,50,0.9937612148682734,0.0026937013160779,46.8
geant,886,EMERGENCY,50,50,0.9968519140707984,0.0030075945264903,44.7
geant,887,EMERGENCY,50,50,0.99756174462584,0.0010684986232043,43.2
geant,888,OPTIMIZE_K50,50,50,0.9983798764765572,0.0030906144128032,36.3
geant,889,EMERGENCY,50,50,0.9961015683313692,0.0017673176114039,36.2
geant,890,EMERGENCY,50,50,0.9974665207624824,0.0022050083642562,38.2
geant,891,OPTIMIZE_K50,50,50,0.9983761834594598,0.001548432393559,37.6
geant,892,EMERGENCY,50,50,0.9980587628463032,0.0014862732721355,36.4
geant,893,EMERGENCY,50,50,0.9969018332760043,0.0037440020929823,36.8
geant,894,EMERGENCY,50,50,0.9984234479858576,0.004809368898708,42.8
geant,895,EMERGENCY,50,50,0.9966455722833144,0.0037968441302912,42.0
geant,896,EMERGENCY,50,50,0.9990646949469418,0.0033753405488292,42.7
geant,897,EMERGENCY,50,50,0.9980013848997444,0.0014953848327565,56.1
geant,898,EMERGENCY,50,50,0.9986713952505288,0.001723392203524,40.3
geant,899,EMERGENCY,50,50,0.9967190392655464,0.0028420982034063,48.5
geant,900,EMERGENCY,50,50,0.9968640709228132,0.0025336367495726,45.6
geant,901,OPTIMIZE_K40,40,40,0.99751545989427,0.0027728607198958,36.2
geant,902,EMERGENCY,50,50,0.9973668952207494,0.0042331668925497,43.5
geant,903,EMERGENCY,50,50,0.9988765206939384,0.0022566305575195,58.7
geant,904,EMERGENCY,50,50,0.9961500627254172,0.0038533388699312,48.6
geant,905,EMERGENCY,50,50,0.9980509859547952,0.0028994055425359,49.8
geant,906,EMERGENCY,50,50,0.9985346982470364,0.0007141448246066,45.0
geant,907,EMERGENCY,50,50,0.9994698208598544,0.0028335189343216,38.3
geant,908,OPTIMIZE_K50,50,50,0.9992585965718448,0.0022391450767672,42.0
geant,909,EMERGENCY,50,50,0.9993256542196214,0.0025405232811791,38.3
geant,910,EMERGENCY,50,50,0.9984303325333068,0.002159695883872,39.6
geant,911,EMERGENCY,50,50,0.998027841829224,0.0005297375100278,42.0
geant,912,EMERGENCY,50,50,0.9990050623551902,0.0018374731165941,41.2
geant,913,EMERGENCY,50,50,0.9983317808615512,0.0013118010073462,45.0
geant,914,OPTIMIZE_K40,40,40,0.9984148697192788,0.0039751801031464,45.8
geant,915,OPTIMIZE_K40,40,40,0.999245093278631,0.0023147473804004,48.7
geant,916,OPTIMIZE_K40,40,40,0.996909075958756,0.0016004075561102,41.6
geant,917,OPTIMIZE_K40,40,40,0.9940342662353584,0.0022726729652688,44.2
geant,918,OPTIMIZE_K40,40,40,0.985154989589312,0.002598449579594,37.4
geant,919,OPTIMIZE_K40,40,40,0.990734245157887,0.0054433755530332,39.2
geant,920,OPTIMIZE_K40,40,40,0.9878416615692188,0.0024536458187374,39.8
geant,921,OPTIMIZE_K40,40,40,0.9952826519753052,0.0014707824776803,34.3
geant,922,OPTIMIZE_K40,40,40,0.9972233803323474,0.0003383850366791,34.6
geant,923,OPTIMIZE_K40,40,40,0.996590943865084,0.0023693688724049,34.4
geant,924,EMERGENCY,50,50,0.999355389024893,0.0030871748793538,44.3
geant,925,EMERGENCY,50,50,0.9985543884075012,0.0014554861963858,41.6
geant,926,EMERGENCY,50,50,0.9980483286807452,0.0013384921417829,41.6
geant,927,EMERGENCY,50,50,0.999109225960885,0.0011034400016547,48.7
geant,928,OPTIMIZE_K40,40,40,0.9981822632935948,0.0037911703715548,47.3
geant,929,OPTIMIZE_K40,40,40,0.9978111832980012,0.0042142175183587,41.6
geant,930,OPTIMIZE_K40,40,40,0.9967745448385118,0.001947142798715,56.7
geant,931,OPTIMIZE_K40,40,40,0.996629400115006,0.0040081705908707,98.7
geant,932,EMERGENCY,50,50,0.9977545872423084,0.0011754204683435,42.9
geant,933,EMERGENCY,50,50,0.996941080514073,0.0032013958515439,40.0
geant,934,EMERGENCY,50,50,0.9961731520977414,0.0017488011658421,41.2
geant,935,OPTIMIZE_K40,40,40,0.99468308757641,0.0038198273759593,38.7
geant,936,OPTIMIZE_K40,40,40,0.9972937570786766,0.0034123858614037,38.2
geant,937,EMERGENCY,50,50,0.9976148519291458,0.0030774491135912,38.1
geant,938,EMERGENCY,50,50,0.9975195592963274,0.0018245834259092,40.1
geant,939,EMERGENCY,50,50,0.9970154333546096,0.0022153148574328,37.7
geant,940,EMERGENCY,50,50,0.9954332662595524,0.0007037133392027,36.7
geant,941,EMERGENCY,50,50,0.9985021451043424,0.0039978105180017,38.2
geant,942,EMERGENCY,50,50,0.9970585082536388,0.0029382404845511,40.5
geant,943,EMERGENCY,50,50,0.9962791314254832,0.0052494401120127,37.7
geant,944,EMERGENCY,50,50,0.994724552960798,0.0022516210529684,40.5
geant,945,EMERGENCY,50,50,0.9875531455995812,0.0034171094138231,34.7
geant,946,EMERGENCY,50,50,0.9954348195216146,0.0009465004065738,37.8
geant,947,OPTIMIZE_K50,50,50,0.9947693116635764,0.0049047859639092,38.1
geant,948,OPTIMIZE_K50,50,50,0.9951776121908884,0.0036710109245458,37.4
geant,949,EMERGENCY,50,50,0.997913497796054,0.0041678199611088,39.3
geant,950,EMERGENCY,50,50,0.9892961046345682,0.0043900873693284,38.5
geant,951,OPTIMIZE_K50,50,50,0.9933068609150868,0.0041319064643271,37.7
geant,952,OPTIMIZE_K50,50,50,0.9933674573609912,0.0002709184434864,38.3
geant,953,OPTIMIZE_K50,50,50,0.99659673671009,0.0026013252920899,35.5
geant,954,OPTIMIZE_K50,50,50,0.9944205690476552,0.0018214345662181,41.5
geant,955,OPTIMIZE_K50,50,50,0.995924385245756,0.00162249103755,56.0
geant,956,EMERGENCY,50,50,0.9929808896298584,0.0028370178091326,44.4
geant,957,EMERGENCY,50,50,0.9959858658553918,0.0049060254594601,49.0
geant,958,OPTIMIZE_K40,40,40,0.9941095703532092,0.0030165557279983,36.4
geant,959,EMERGENCY,50,50,0.9907362255157066,0.0031827469703237,39.0
geant,960,EMERGENCY,50,50,0.9905205971058482,0.0024859150449284,43.0
geant,961,EMERGENCY,50,50,0.99544702159492,0.0013139759794011,39.5
geant,962,EMERGENCY,50,50,0.9975863574669176,0.0033427565897096,37.8
geant,963,EMERGENCY,50,50,0.9903009939413916,0.0049766358163255,40.2
geant,964,OPTIMIZE_K50,50,50,0.9973621616436052,0.004040463149543,37.4
geant,965,EMERGENCY,50,50,0.9909329941867184,0.0028489815240765,46.5
geant,966,EMERGENCY,50,50,0.9940931194094136,0.006517724569588,40.3
geant,967,OPTIMIZE_K50,50,50,0.9975173845917068,0.0023791520857438,41.8
geant,968,EMERGENCY,50,50,0.9955573767470332,0.0028211976470731,45.4
geant,969,EMERGENCY,50,50,0.9935605024715112,0.0056560825589585,40.8
geant,970,EMERGENCY,50,50,0.9974207991089136,0.0052116830357947,43.6
geant,971,EMERGENCY,50,50,0.994809418659451,0.00294390402002,43.7
geant,972,EMERGENCY,50,50,0.9938613832799326,0.0019274861676692,43.4
geant,973,EMERGENCY,50,50,0.9981832648621634,0.0047213272705948,40.6
geant,974,EMERGENCY,50,50,0.9976115951347292,0.0030351915074806,43.1
geant,975,EMERGENCY,50,50,0.9982687995547752,0.0012857512003707,42.3
geant,976,EMERGENCY,50,50,0.9969072090646804,0.0021146466574038,48.1
geant,977,EMERGENCY,50,50,0.9992660855162724,0.0038191862096225,38.7
geant,978,EMERGENCY,50,50,0.9950647565498034,0.0036544029999884,35.8
geant,979,EMERGENCY,50,50,0.995404960999459,0.0016153464855549,36.2
geant,980,EMERGENCY,50,50,0.997151267581254,0.0029584858302583,37.4
geant,981,EMERGENCY,50,50,0.9971216424032284,0.0021983908134491,38.1
geant,982,OPTIMIZE_K40,40,40,0.9894101974982604,0.0054149124937129,30.6
geant,983,OPTIMIZE_K40,40,40,0.9908787532092864,0.0051211231423306,34.7
geant,984,EMERGENCY,50,50,0.997674453984874,0.0057720999691633,34.0
geant,985,EMERGENCY,50,50,0.9973773393582612,0.0010475659120354,34.1
geant,986,OPTIMIZE_K40,40,40,0.9978761459881615,0.0073359084217929,36.8
geant,987,OPTIMIZE_K50,50,50,0.9953588093846428,0.0055949721238736,42.2
geant,988,EMERGENCY,50,50,0.9957794064436036,0.0017343252786648,39.3
geant,989,OPTIMIZE_K40,40,40,0.9939984269232952,0.0067625900124084,36.2
geant,990,EMERGENCY,50,50,0.99866373879515,0.0048942517158243,43.2
geant,991,EMERGENCY,50,50,0.9965234847175046,0.002177777228127,42.3
geant,992,EMERGENCY,50,50,0.995103862950256,0.0023820553479278,35.0
geant,993,EMERGENCY,50,50,0.9957721714237692,0.0013611186833272,36.8
geant,994,EMERGENCY,50,50,0.9952514096517884,0.0025528803022231,37.7
geant,995,EMERGENCY,50,50,0.9939658371253762,0.0031608003634287,43.7
geant,996,EMERGENCY,50,50,0.9966328923906228,0.0019323984138651,53.9
geant,997,EMERGENCY,50,50,0.9947739292812178,0.0013641879346601,46.8
geant,998,EMERGENCY,50,50,0.9973721370371188,0.0031994823382837,40.9
geant,999,EMERGENCY,50,50,0.9983407455229024,0.0032785618122402,36.3
geant,1000,EMERGENCY,50,50,0.9966432940202924,0.0027024825479747,38.4
geant,1001,EMERGENCY,50,50,0.9966618862740176,0.0016829800538743,38.0
geant,1002,EMERGENCY,50,50,0.996458779566437,0.0006532570792732,40.1
geant,1003,OPTIMIZE_K50,50,50,0.9969696393160848,0.0003454808223949,36.7
geant,1004,EMERGENCY,50,50,0.994847408766144,0.002232481527802,35.7
geant,1005,EMERGENCY,50,50,0.9956950118709093,0.0022459005894403,35.5
geant,1006,EMERGENCY,50,50,0.9967994138780222,0.0031700551855938,36.5
geant,1007,OPTIMIZE_K50,50,50,0.99594058783844,0.0026230125859613,34.4
geant,1008,OPTIMIZE_K50,50,50,0.9927376133109128,0.0016356449225018,37.9
geant,1009,EMERGENCY,50,50,0.9876519466061306,0.00553283381796,40.3
geant,1010,EMERGENCY,50,50,0.9905751459930418,0.0045602110066827,383.1
geant,1011,OPTIMIZE_K50,50,50,0.996378636017175,0.002007941742639,35.3
geant,1012,EMERGENCY,50,50,0.9970275442275714,0.0013355744519267,36.1
geant,1013,OPTIMIZE_K40,40,40,0.99033016466639,0.0072005065402467,30.8
geant,1014,EMERGENCY,50,50,0.9986912126191458,0.0023409391008707,37.7
geant,1015,EMERGENCY,50,50,0.9978234237275756,0.0023458037095993,40.1
geant,1016,EMERGENCY,50,50,0.998789701331794,0.0031790647388349,34.3
geant,1017,EMERGENCY,50,50,0.9974001660107606,0.0030296621106747,37.0
geant,1018,EMERGENCY,50,50,0.9968910396041084,0.0018906754528379,35.5
geant,1019,EMERGENCY,50,50,0.995198797442617,0.0019084686135298,37.7
geant,1020,OPTIMIZE_K50,50,50,0.9938430197985136,0.0022000662047454,36.2
geant,1021,EMERGENCY,50,50,0.9955426789201212,0.0048543373699884,34.8
geant,1022,OPTIMIZE_K50,50,50,0.9983916542402306,0.0028188933769645,37.6
geant,1023,EMERGENCY,50,50,0.999341180043939,0.0016145078427904,39.2
geant,1024,EMERGENCY,50,50,0.9963935350378844,0.0014966235164801,35.2
geant,1025,OPTIMIZE_K50,50,50,0.9967469921246628,0.0022660953090861,37.0
geant,1026,OPTIMIZE_K50,50,50,0.996659640612803,0.001506744953354,50.9
geant,1027,OPTIMIZE_K50,50,50,0.9964505784260088,0.0013255018287309,90.5
geant,1028,OPTIMIZE_K50,50,50,0.9963237253421596,0.0046477966305766,44.1
geant,1029,OPTIMIZE_K50,50,50,0.9978925941213068,0.0008357850435486,44.8
geant,1030,OPTIMIZE_K50,50,50,0.9977956841320966,0.0021002588757544,41.5
geant,1031,OPTIMIZE_K50,50,50,0.9976474454277914,0.0037019320046693,38.3
geant,1032,OPTIMIZE_K50,50,50,0.9973294260239562,0.0049918405471665,42.9
geant,1033,OPTIMIZE_K50,50,50,0.9967518575858092,0.0012073677285496,39.2
geant,1034,OPTIMIZE_K50,50,50,0.9976084810909596,0.0016471982060707,50.4
geant,1035,OPTIMIZE_K50,50,50,0.9972286580339904,0.001649008969856,38.1
geant,1036,OPTIMIZE_K50,50,50,0.996745726934678,0.002364715320638,37.8
geant,1037,OPTIMIZE_K50,50,50,0.9988608119890672,0.0025373956093386,38.5
geant,1038,EMERGENCY,50,50,0.9966443520133949,0.0024451932893426,36.4
geant,1039,EMERGENCY,50,50,0.99580867858018,0.00220530842825,43.4
geant,1040,EMERGENCY,50,50,0.9958673971188268,0.0037190684319891,53.4
geant,1041,EMERGENCY,50,50,0.9965782324821256,0.0014449208321685,43.3
geant,1042,OPTIMIZE_K50,50,50,0.9961296273018756,0.0015330734322156,40.2
geant,1043,EMERGENCY,50,50,0.9953530302783068,0.0018825005910115,40.4
geant,1044,EMERGENCY,50,50,0.9974432599888144,0.0058572916281194,37.8
geant,1045,EMERGENCY,50,50,0.9954083504004267,0.0051759253874313,37.4
geant,1046,OPTIMIZE_K50,50,50,0.9948309136328952,0.0243178130958397,39.4
geant,1047,EMERGENCY,50,50,0.998204946310417,0.0172034568431705,35.5
geant,1048,OPTIMIZE_K50,50,50,0.995703953958646,0.0021625538463187,35.8
geant,1049,OPTIMIZE_K50,50,50,0.9989282584053836,0.0026505993512049,36.2
geant,1050,EMERGENCY,50,50,0.9964984596032208,0.0024847935728707,39.1
geant,1051,OPTIMIZE_K50,50,50,0.9971851046561226,0.0045249433241599,37.1
geant,1052,OPTIMIZE_K50,50,50,0.9989658654730024,0.0081377492429654,36.6
geant,1053,OPTIMIZE_K50,50,50,0.9975702230781022,0.0020228428044066,41.7
geant,1054,EMERGENCY,50,50,0.9967556661483328,0.001588293137074,38.2
geant,1055,EMERGENCY,50,50,0.9968643329531652,0.0025659061177857,38.8
geant,1056,EMERGENCY,50,50,0.9978247973948668,0.0051216294518488,39.6
geant,1057,EMERGENCY,50,50,0.997288827716884,0.0024493515593923,37.3
geant,1058,EMERGENCY,50,50,0.9954363815775528,0.0027135576888564,42.7
geant,1059,OPTIMIZE_K50,50,50,0.9920502742191022,0.0014068098633022,39.7
geant,1060,OPTIMIZE_K50,50,50,0.9958596995904464,0.0030782703239849,34.7
geant,1061,OPTIMIZE_K50,50,50,0.9965947686388724,0.0017789885552866,36.7
geant,1062,OPTIMIZE_K50,50,50,0.9949237889447868,0.0019481682557855,35.1
geant,1063,OPTIMIZE_K50,50,50,0.9959312688481756,0.003352947643801,37.4
geant,1064,OPTIMIZE_K50,50,50,0.995701010981464,0.0033555232097295,39.0
geant,1065,OPTIMIZE_K50,50,50,0.9923216335313192,0.0006616419022012,39.4
geant,1066,EMERGENCY,50,50,0.990345755739638,0.0019651809308224,35.2
geant,1067,OPTIMIZE_K50,50,50,0.9911254997909976,0.003977108021854,48.9
geant,1068,EMERGENCY,50,50,0.9962155161973668,0.0038774761609469,48.0
geant,1069,OPTIMIZE_K50,50,50,0.9953090228690662,0.0016789482568183,39.3
geant,1070,OPTIMIZE_K50,50,50,0.997406064870406,0.0005695101967208,37.3
geant,1071,OPTIMIZE_K50,50,50,0.9892689400333284,0.0019751983292301,34.5
geant,1072,OPTIMIZE_K50,50,50,0.9985927352054554,0.0012786752412242,36.6
geant,1073,OPTIMIZE_K50,50,50,0.9984472394591302,0.0027593569344303,35.1
geant,1074,OPTIMIZE_K50,50,50,0.99621097865143,0.0030682775114067,36.5
geant,1075,OPTIMIZE_K50,50,50,0.9919680355928056,0.0069089910797135,35.6
geant,1076,EMERGENCY,50,50,0.9975111791590632,0.0014300838954506,36.2
geant,1077,EMERGENCY,50,50,0.9980204738354284,0.0032182946568244,41.2
geant,1078,OPTIMIZE_K50,50,50,0.9986875146814098,0.0018024850983531,35.9
geant,1079,OPTIMIZE_K50,50,50,0.9977077719983004,0.0021336602843422,34.6
geant,1080,OPTIMIZE_K50,50,50,0.998613325582608,0.0046772623949398,37.0
geant,1081,OPTIMIZE_K50,50,50,0.9974828043885527,0.0034241395343635,37.1
geant,1082,EMERGENCY,50,50,0.9970620796459336,6.083662739006429e-05,42.3
geant,1083,EMERGENCY,50,50,0.9899797344821608,0.0032308053384034,35.6
geant,1084,OPTIMIZE_K50,50,50,0.9960043675792803,0.0029975342285713,36.6
geant,1085,OPTIMIZE_K50,50,50,0.9920617624881432,0.0029814896802945,115.4
geant,1086,EMERGENCY,50,50,0.9881999488363749,0.0024739236415646,50.3
geant,1087,OPTIMIZE_K50,50,50,0.9869172820046088,0.0037428349843845,47.8
geant,1088,EMERGENCY,50,50,0.9931338906427604,0.0054038593989004,42.9
geant,1089,EMERGENCY,50,50,0.998090709481577,0.0018129489593157,40.4
geant,1090,EMERGENCY,50,50,0.9977063785036993,0.0007275824810729,37.9
geant,1091,EMERGENCY,50,50,0.9980902063970912,0.0008321643383663,35.7
geant,1092,OPTIMIZE_K40,40,40,0.9977097505814302,0.00204813356441,37.9
geant,1093,EMERGENCY,50,50,0.997562237388331,0.0025371163119462,43.4
geant,1094,OPTIMIZE_K50,50,50,0.9975897398237644,0.0022195204370811,47.3
geant,1095,OPTIMIZE_K50,50,50,0.999167572723633,0.0032400270655646,39.5
geant,1096,EMERGENCY,50,50,0.998189741194141,0.0015222002463656,37.3
geant,1097,OPTIMIZE_K50,50,50,0.9979613355790148,0.0020004444550121,40.7
geant,1098,EMERGENCY,50,50,0.998252878977737,0.0015039368103055,40.1
geant,1099,OPTIMIZE_K50,50,50,0.9959246835848706,0.00253021265429,39.6
